,principal component 1,principal component 2,artists
2702,-1.151738263,-0.074817088,The Rolling Stones
2703,0.426599871,1.239864041,Johnny Cash
2704,0.395426672,0.787520813,The Beach Boys
2705,2.111923162,0.215742045,Johnny Cash
2706,1.764630999,-0.062853084,Johnny Cash
2707,-1.599949375,1.525592514,The Beatles
2708,-1.475912599,-1.077958634,The Rolling Stones
2709,2.346252111,0.188662971,Bob Dylan
2710,1.050295227,0.805230149,Led Zeppelin
2711,0.170580305,-0.060695523,Led Zeppelin
2712,0.768159096,-0.209771655,The Rolling Stones
2713,-1.814743883,-1.175769882,The Rolling Stones
2714,-1.85043114,2.254535055,Led Zeppelin
2715,0.943633938,-1.04625085,Bob Dylan
2716,0.921292374,-0.414354148,Led Zeppelin
2717,0.74377857,2.407270681,Led Zeppelin
2718,0.438096514,0.773223546,Led Zeppelin
2719,1.690887839,0.744522541,Led Zeppelin
2720,1.827736325,-0.972950797,Bob Dylan
2721,-0.341403845,-0.045259706,Led Zeppelin
2722,0.576424882,-0.251089796,Led Zeppelin
2723,1.088801373,0.469090422,Bob Dylan
2724,1.366097611,0.724117005,Led Zeppelin
2725,-0.098931917,0.477357624,The Beatles
2726,-1.855138827,0.600328262,Led Zeppelin
2727,-1.882984415,-0.131081625,Led Zeppelin
2728,1.031028217,0.65409974,Led Zeppelin
2729,1.044305035,2.329208321,Elvis Presley
2730,0.416150761,0.643250184,Led Zeppelin
2731,-0.554486166,-0.555136326,The Beach Boys
2732,0.917696977,0.422653655,Bob Dylan
2733,2.171215178,0.72191256,The Beach Boys
2734,1.425296009,0.955931076,Elvis Presley
2735,1.373513953,0.601353393,Led Zeppelin
2736,0.541292763,0.145010565,The Rolling Stones
2737,1.113940201,1.619323335,The Beach Boys
2738,-0.846064774,1.407631263,Led Zeppelin
2739,-2.534433372,-1.025468446,The Rolling Stones
2740,-0.121434361,0.774014252,The Rolling Stones
2741,-0.843157893,-0.80401346,The Rolling Stones
2742,0.351185758,0.331240782,The Rolling Stones
2743,-1.580550706,-0.16531633,The Rolling Stones
2744,-1.472263272,1.17877251,Led Zeppelin
2745,0.69173141,-0.366667239,The Rolling Stones
2746,-0.534678028,-0.553527072,The Rolling Stones
2747,0.775671888,0.636757265,The Rolling Stones
2748,0.688074542,-0.427404604,The Rolling Stones
2749,-2.406903189,-0.044276093,The Rolling Stones
2750,0.497950825,0.187335203,The Rolling Stones
2751,-1.588653706,1.841304687,The Rolling Stones
2752,0.215089061,1.370758047,The Rolling Stones
2753,-3.010738679,1.718401316,The Rolling Stones
2754,-0.050061888,-1.393510135,Johnny Cash
2755,-1.386240706,1.836977668,The Rolling Stones
2756,-0.916081188,0.042195729,The Rolling Stones
2757,-3.139892844,2.854992168,The Rolling Stones
2758,-1.214626732,0.270445059,The Rolling Stones
2759,3.01173446,1.513848038,The Beach Boys
2760,2.147805603,2.097570288,Elvis Presley
2761,-0.827326385,0.358319122,Led Zeppelin
2762,-1.399277272,2.431944827,The Rolling Stones
2763,-1.916307632,0.206991259,Led Zeppelin
2764,-1.213587681,-0.590901471,The Beatles
2765,2.187771162,0.470304238,Led Zeppelin
2766,-0.128278463,-0.181558059,The Beach Boys
2767,-2.092897381,-0.004962777,The Rolling Stones
2768,-3.051611401,0.883759503,The Rolling Stones
2769,-0.063599799,-0.192639728,Bob Dylan
2770,1.203139996,-0.795521353,Led Zeppelin
2771,-2.37468085,0.199726485,Led Zeppelin
2772,-1.904638316,-0.132521195,Bob Dylan
2773,-0.697493358,3.339509833,Led Zeppelin
2774,-1.967246846,-1.767051453,The Rolling Stones
2775,-1.077677405,-1.159380983,Elvis Presley
2776,-1.067168553,-0.967071201,The Rolling Stones
2777,-2.200474895,0.664689532,The Rolling Stones
2778,-2.969578783,1.5217239,The Rolling Stones
2779,-0.946143627,-1.956748982,Bob Dylan
2780,-1.95578803,0.267321285,Led Zeppelin
2781,-2.363707717,-0.188049359,The Rolling Stones
2782,0.527188529,-1.57127635,The Beatles
2783,-1.502841672,-0.255197143,The Beatles
2784,-1.696944795,-0.430593932,The Beatles
2785,-0.698865181,1.07614672,Bob Dylan
2786,4.566335666,1.366228924,Frank Sinatra
2787,1.965556022,-0.266714485,Johnny Cash
2788,0.717090499,-0.688230908,Frank Sinatra
2789,2.136463044,0.400643168,Bob Dylan
2790,-1.439037171,-0.201772832,The Rolling Stones
2791,-2.597004124,-1.463967589,Eminem
2792,-2.021238566,0.051224496,Eminem
2793,-3.546131762,0.885466549,Eminem
2794,-1.46536757,0.59672513,The Beatles
2795,-2.371256623,0.006776952,The Beatles
2796,-1.261281568,-0.04550244,The Beatles
2797,0.390467215,0.605630637,The Beatles
2798,0.209231078,0.165351181,The Beatles
2799,0.640813589,-0.355071732,Frank Sinatra
2800,1.107242693,0.388557839,The Beatles
2801,-1.975436059,-0.835875678,Elvis Presley
2802,-0.852086914,-1.573324655,Elvis Presley
2803,1.516928574,-1.46402883,Johnny Cash
2804,-0.438179287,-0.767822645,Elvis Presley
2805,-2.15295933,0.594124968,Eminem
2806,-2.611083531,-0.450722796,Eminem
2807,-1.899780102,-0.910578557,The Beach Boys
2808,-1.808024001,0.939061413,Eminem
2809,-2.583108025,-1.414060852,Eminem
2810,-0.870515029,0.333072923,The Beatles
2811,1.640393277,0.079728926,Drake
2812,0.708687454,0.143727276,Drake
2813,-1.350330397,1.520116045,Drake
2814,1.433940157,-0.957625421,Johnny Cash
2815,-3.990694821,2.361219297,Eminem
2816,-2.078950543,-0.042357984,Johnny Cash
2817,1.894288291,0.342003582,Drake
2818,-0.31325287,-0.169958467,The Beach Boys
2819,-2.581888489,1.297053746,Eminem
2820,-1.905160694,-0.450799657,Drake
2821,-3.024297043,0.723964266,Eminem
2822,-3.429855595,-0.816527169,Drake
2823,-0.289241498,-0.683894431,Drake
2824,-0.585960841,-0.745972096,Drake
2825,-1.878374988,-0.8749058,Drake
2826,-1.271327574,1.271156681,Drake
2827,-1.043627352,0.697919172,Drake
2828,3.297520692,-1.312805331,Frank Sinatra
2829,0.898580208,-0.760627798,Frank Sinatra
2830,3.700596635,0.23014114,Frank Sinatra
2831,0.896926729,-0.262137349,Frank Sinatra
2832,1.337570087,-0.533557621,Frank Sinatra
2833,4.246115668,0.490840366,Elvis Presley
2834,3.954946482,0.118446692,Elvis Presley
2835,1.711902619,-0.435675316,Frank Sinatra
2836,2.210490731,-0.732373231,Elvis Presley
2837,0.934419179,0.077086382,Frank Sinatra
2838,1.201790591,-0.056359127,Frank Sinatra
2839,3.814356961,-0.366887613,Frank Sinatra
2840,3.746192048,0.602801205,Frank Sinatra
2841,3.386620033,0.873540505,Frank Sinatra
2842,3.437591557,0.414336879,Frank Sinatra
2843,3.474580253,1.147234801,Frank Sinatra
2844,1.539973475,-0.145001841,Frank Sinatra
2845,3.332655357,0.4649384,Frank Sinatra
2846,1.776174571,-0.78456901,Elvis Presley
2847,0.490303054,-1.360081047,Elvis Presley
2848,2.190460705,-1.163991928,Elvis Presley
2849,-1.069171436,-1.506001838,Johnny Cash
2850,0.086405067,-1.890003596,Elvis Presley
2851,4.005533761,0.701750744,Frank Sinatra
2852,-0.265271899,-1.594066373,Elvis Presley
2853,-0.5176774,-2.706021309,Johnny Cash
2854,0.492479983,-0.817544866,Frank Sinatra
2855,0.637070184,-0.763307197,Frank Sinatra
2856,2.490728514,0.0438005,Elvis Presley
2857,-0.208379107,-1.807378969,Johnny Cash
2858,0.082186538,-0.791321512,Elvis Presley
2859,4.455207931,0.87618247,Frank Sinatra
2860,-0.377643024,0.686893715,Frank Sinatra
2861,-1.068734502,-0.215295064,Johnny Cash
2862,3.749068569,0.491164513,Frank Sinatra
2863,0.512021498,-1.074452987,Frank Sinatra
2864,1.252377458,-0.278937236,Frank Sinatra
2865,0.241689433,-1.76987955,Elvis Presley
2866,0.45038401,-0.151720735,Frank Sinatra
2867,3.979958401,0.008685302,Frank Sinatra
2868,0.575395654,0.523912582,Elvis Presley
2869,-0.900272225,-0.940935162,Elvis Presley
2870,4.054302519,0.531339796,Frank Sinatra
2871,0.766789252,-1.172252018,Elvis Presley
2872,3.440973584,0.045117392,Frank Sinatra
2873,-0.62299846,-1.939381645,Johnny Cash
2874,0.523200586,-1.162502437,Frank Sinatra
2875,1.078679811,0.420710281,Frank Sinatra
2876,-0.477139857,-0.078422709,Johnny Cash
2877,0.271937343,-1.925150512,Frank Sinatra
2878,3.14480325,-1.029661818,Elvis Presley
2879,-0.340435048,-1.35384083,Frank Sinatra
2880,0.82055292,0.243076777,Frank Sinatra
2881,1.010329577,-0.257112841,Frank Sinatra
2882,1.066210118,-0.522366682,Frank Sinatra
2883,0.401725271,-0.172308797,Frank Sinatra
2884,0.555380258,-1.124568692,Frank Sinatra
2885,3.122905449,0.332380317,Frank Sinatra
2886,-2.190118557,0.453677603,The Beach Boys
2887,-1.616385224,0.163730025,The Beach Boys
2888,-1.394085775,2.709419289,The Beach Boys
2889,-1.33728767,-0.908989447,Elvis Presley
2890,1.476817582,0.488055106,Frank Sinatra
2891,-1.733763303,-0.659006166,The Beach Boys
2892,-2.070488976,-0.532009656,The Beach Boys
2893,1.34934219,-1.508738934,Elvis Presley
2894,-0.779291159,1.102771043,Frank Sinatra
2895,0.413961513,-0.609048047,Frank Sinatra
2896,2.217825636,-1.031683598,Bob Dylan
2897,-0.449950337,-1.860994421,Elvis Presley
2898,0.105183908,1.530017803,The Beach Boys
2899,-2.797722826,0.517197878,The Beach Boys
2900,-2.073917541,-0.857822189,The Beach Boys
2901,-0.249071376,-0.987200788,Johnny Cash
2902,0.094784079,-0.370288295,The Beach Boys
2903,3.386123481,-0.098615905,Elvis Presley
2904,0.363921171,-1.162961998,Johnny Cash
2905,-0.155318878,-0.878102656,The Rolling Stones
2906,-0.311460643,0.343301907,The Rolling Stones
2907,-0.950549938,-0.618585261,The Beach Boys
2908,-0.210580428,-1.703411606,Bob Dylan
2909,0.13314461,-0.4964574,Bob Dylan
2910,-0.66363375,-0.985671748,Johnny Cash
2911,-1.538590867,-1.313299332,Johnny Cash
2912,1.27457633,-0.192527085,Bob Dylan
2913,-1.766557395,-1.828648279,The Rolling Stones
2914,-1.586212217,-0.397536917,The Rolling Stones
2915,-1.311062075,0.615228605,The Rolling Stones
2916,-1.103473462,0.170542491,The Beach Boys
2917,-0.828941506,-0.039322491,The Rolling Stones
2918,1.419743638,-1.330789028,Johnny Cash
2919,-1.34879959,0.595527164,The Beach Boys
2920,-1.451018822,-0.362810059,The Rolling Stones
2921,-2.273102947,-0.602358811,The Beach Boys
2922,-0.932137961,0.0788296,The Beach Boys
2923,-0.795714829,1.54105238,The Rolling Stones
2924,-1.3881842,-0.187394809,The Rolling Stones
2925,0.061969359,-0.727773431,The Beach Boys
2926,0.692392358,1.807869195,The Beach Boys
2927,2.349070455,0.998442861,The Beach Boys
2928,-0.912479417,-0.014712248,The Rolling Stones
2929,-0.132359635,0.624936061,The Beach Boys
2930,1.305813458,-0.03409864,The Beach Boys
2931,-1.404949382,-0.319118558,The Rolling Stones
2932,1.56700883,1.582027872,The Beach Boys
2933,0.171196518,-0.343323039,The Beach Boys
2934,3.023196409,1.245090688,The Beach Boys
2935,-1.251640029,-0.337854369,The Beach Boys
2936,-0.398533051,-0.530770567,The Rolling Stones
2937,0.20495075,-0.628370099,The Beach Boys
2938,-1.176498726,0.113948978,The Rolling Stones
2939,1.535635105,-0.865123777,The Beach Boys
2940,-0.169573828,0.440161509,The Rolling Stones
2941,-0.647948751,-0.511008495,The Beach Boys
2942,0.165743794,1.374106199,The Beach Boys
2943,-2.566578583,-0.955450994,The Rolling Stones
2944,1.399446173,1.706167541,The Beach Boys
2945,1.699980229,-0.229980507,The Beach Boys
2946,-0.388524224,-0.060697576,The Beatles
2947,-2.972989001,1.095503645,The Beatles
2948,3.659463111,-0.099865601,Elvis Presley
2949,-2.297688621,0.849826677,The Beatles
2950,-1.470703115,-0.677201867,The Beatles
2951,1.378120476,0.073191171,Bob Dylan
2952,-1.526783389,-0.228196567,The Rolling Stones
2953,0.034553328,0.701493316,The Beatles
2954,-1.65473842,-0.74838127,The Beatles
2955,0.375514077,-1.028239956,The Beatles
2956,-0.940283712,-0.99298522,The Rolling Stones
2957,-1.03817499,0.525296275,The Beatles
2958,2.53470508,-0.466139917,Elvis Presley
2959,1.496354143,-0.035925533,Bob Dylan
2960,-1.003815894,-0.827826479,Bob Dylan
2961,-0.54707626,0.726606351,The Beatles
2962,1.513417271,0.693749173,Johnny Cash
2963,1.25781881,-0.54597294,Johnny Cash
2964,1.540632346,0.117849484,Bob Dylan
2965,0.633156591,-1.357833435,Bob Dylan
2966,-1.223008791,-2.193913143,Johnny Cash
2967,-2.043628073,0.003938671,Led Zeppelin
2968,1.619962019,-1.379811809,Bob Dylan
2969,0.121175184,2.459709544,Led Zeppelin
2970,1.342378159,0.482761514,Led Zeppelin
2971,-0.406829167,0.009653949,The Rolling Stones
2972,-1.212115245,-0.727454828,The Rolling Stones
2973,-0.723378939,1.682614222,Led Zeppelin
2974,2.716944951,-0.403375466,Elvis Presley
2975,-0.073507079,0.151941812,The Rolling Stones
2976,0.715339773,-0.919760271,Johnny Cash
2977,2.783826964,0.673462786,Led Zeppelin
2978,-1.061836207,-0.837143457,Elvis Presley
2979,-1.460071727,-0.890152311,Elvis Presley
2980,-0.820901735,1.128934717,Led Zeppelin
2981,-0.320029304,-0.32018976,Led Zeppelin
2982,2.252750608,-0.227626367,Led Zeppelin
2983,2.097431535,0.202825353,Led Zeppelin
2984,-2.165242084,0.892552882,Led Zeppelin
2985,0.553121159,0.845106535,Led Zeppelin
2986,-1.855941454,0.995081176,Led Zeppelin
2987,-2.257720879,0.230825147,The Rolling Stones
2988,2.00221352,0.994894718,Elvis Presley
2989,-1.47941194,1.408002486,The Rolling Stones
2990,-2.265980515,0.449751294,The Rolling Stones
2991,0.117833038,-0.748551254,The Rolling Stones
2992,-0.990064875,0.103457159,The Rolling Stones
2993,0.791688929,0.371053027,The Beatles
2994,1.451942634,0.39318581,Led Zeppelin
2995,1.325016826,-0.110490342,The Beatles
2996,1.891457218,1.81058534,Led Zeppelin
2997,-1.903920493,0.515664013,The Beatles
2998,-1.906523585,-0.160520178,Led Zeppelin
2999,0.999833235,0.963870772,Led Zeppelin
3000,-1.287568541,0.013029471,Led Zeppelin
3001,-1.238556662,-0.054404291,Led Zeppelin
3002,-0.557093415,0.545512973,Led Zeppelin
3003,0.335148185,-0.024933357,The Rolling Stones
3004,1.035328892,0.310577196,Elvis Presley
3005,-0.930700952,1.335470192,Led Zeppelin
3006,-1.166882461,1.740112883,Led Zeppelin
3007,0.434723538,0.050269025,The Rolling Stones
3008,-1.0841794,2.182126842,Led Zeppelin
3009,-2.536670116,-0.431528198,The Rolling Stones
3010,-3.230952274,1.329986313,The Rolling Stones
3011,-0.999250105,0.551232919,Led Zeppelin
3012,-1.172473806,-1.013429813,Johnny Cash
3013,-1.840464868,-1.214491634,Bob Dylan
3014,1.065849858,-0.527967164,Johnny Cash
3015,1.604102674,0.672370646,Bob Dylan
3016,-2.572618448,1.210162653,The Rolling Stones
3017,-3.127783782,-0.366451503,The Rolling Stones
3018,-1.020983345,-2.077202322,The Beatles
3019,-1.154944131,-0.414574818,The Beatles
3020,0.708432754,0.033593179,The Beatles
3021,-0.854061713,0.262010947,The Beatles
3022,0.509765146,0.343817533,Bob Dylan
3023,0.973408425,-0.475450772,Frank Sinatra
3024,-2.081163897,-0.888665256,Eminem
3025,-2.564440931,-1.707418787,Eminem
3026,-2.884736611,0.120151443,Eminem
3027,-0.585741183,-0.20672318,Johnny Cash
3028,0.273653441,0.183856598,Johnny Cash
3029,0.322729008,-1.924371764,Elvis Presley
3030,-2.230689136,1.381582928,Elvis Presley
3031,2.157854887,-0.366644757,Johnny Cash
3032,1.872716387,-1.455677214,Johnny Cash
3033,1.226349457,-0.495864616,Johnny Cash
3034,-1.647858113,0.290940415,Johnny Cash
3035,-2.101685653,-1.054976956,Eminem
3036,-2.161838021,-0.328057498,Eminem
3037,-2.187689923,-0.199133495,Eminem
3038,-2.816395398,-1.359772911,Eminem
3039,-1.269331444,0.34522407,Drake
3040,-1.333947296,0.611596282,Drake
3041,-2.099157981,-0.506330736,Drake
3042,-1.527481199,-1.20678012,Drake
3043,-0.837630325,-1.317345321,Drake
3044,0.276415245,-0.754554927,Drake
3045,-0.051159371,-0.050212201,Drake
3046,-2.373336468,0.651594793,Eminem
3047,-1.669922305,-0.805779507,Eminem
3048,-0.233480858,-1.148649521,Drake
3049,0.620952983,0.923427169,Frank Sinatra
3050,1.632441271,-0.676858242,Johnny Cash
3051,-1.223008791,-2.193913143,Johnny Cash
3052,-0.138510089,-1.993163616,Johnny Cash
3053,2.63307234,-0.381902269,Elvis Presley
3054,0.121902325,-2.339917063,Johnny Cash
3055,3.27498531,0.812049869,Frank Sinatra
3056,2.34845809,1.372638338,Frank Sinatra
3057,3.426596032,0.50006673,Frank Sinatra
3058,-0.732253762,-0.370345257,Elvis Presley
3059,3.289130579,1.405994558,Frank Sinatra
3060,2.56640786,0.278697402,Frank Sinatra
3061,3.513806166,0.521700376,Frank Sinatra
3062,2.094279662,-0.261142057,Frank Sinatra
3063,-1.669020568,-1.534342929,Johnny Cash
3064,0.436600524,-1.735705954,Johnny Cash
3065,-1.566041136,-0.796514118,Johnny Cash
3066,1.462105224,-0.966580241,Elvis Presley
3067,-0.361583954,-2.216090187,Johnny Cash
3068,-1.020974392,0.215567494,Johnny Cash
3069,0.295052651,-1.508162891,Johnny Cash
3070,0.26769564,-0.853601831,Frank Sinatra
3071,-1.122277787,-1.341150286,Johnny Cash
3072,0.80075181,-0.312247742,Frank Sinatra
3073,4.4030149,1.142657349,Frank Sinatra
3074,-0.614555971,-1.228818474,Johnny Cash
3075,4.523735613,-0.354528009,Frank Sinatra
3076,-0.218785375,-0.571195085,Frank Sinatra
3077,0.336070261,-2.130264728,Elvis Presley
3078,-0.291828878,-0.494350273,Frank Sinatra
3079,1.509743172,-0.652364994,Elvis Presley
3080,0.788768804,-1.074617273,Frank Sinatra
3081,-1.713933725,-1.952826164,Johnny Cash
3082,4.015182634,0.354232113,Frank Sinatra
3083,1.603466235,0.406523757,Elvis Presley
3084,3.702829842,0.552139891,Frank Sinatra
3085,-0.547049084,-2.34490405,Johnny Cash
3086,-0.729626346,-2.222510433,Johnny Cash
3087,2.885607965,-0.80450291,Elvis Presley
3088,3.683242781,0.135898039,Frank Sinatra
3089,-0.209225113,0.472773191,Elvis Presley
3090,2.986623018,0.26819364,Frank Sinatra
3091,3.284923647,0.286843157,Frank Sinatra
3092,3.677300207,0.589104619,Frank Sinatra
3093,2.183588924,-0.036385944,Elvis Presley
3094,4.388950075,0.575727168,Frank Sinatra
3095,3.817861429,0.99623799,Frank Sinatra
3096,1.522824786,-1.100340903,Elvis Presley
3097,0.893711439,-0.675892981,Frank Sinatra
3098,0.380746311,-1.005615567,Elvis Presley
3099,1.102327338,-0.8040637,Frank Sinatra
3100,-0.764947995,-1.172701267,Elvis Presley
3101,1.176428427,-1.079285022,Frank Sinatra
3102,0.719788217,-0.145591001,Frank Sinatra
3103,-0.230233552,-0.9808053,Elvis Presley
3104,1.415426348,-0.599376568,Frank Sinatra
3105,-1.903675454,-0.787217387,The Beach Boys
3106,3.388774949,1.126496647,Elvis Presley
3107,0.404462852,-1.285447799,Frank Sinatra
3108,-2.221700017,-0.120509697,The Beach Boys
3109,3.406618758,0.434926342,Frank Sinatra
3110,3.524864635,0.750229302,Frank Sinatra
3111,1.135644624,-0.893240364,Frank Sinatra
3112,-1.889122292,-0.516115399,The Beach Boys
3113,0.742235147,-0.599163794,Frank Sinatra
3114,-0.701596629,-0.948041353,The Beach Boys
3115,-1.094338582,-1.360773291,The Beach Boys
3116,-1.448617376,-1.269813723,The Beach Boys
3117,-2.022349302,-1.242031981,The Beach Boys
3118,0.443977318,-1.297857122,Johnny Cash
3119,0.23338627,-0.744647152,Johnny Cash
3120,2.607604679,-1.121700068,Bob Dylan
3121,1.466401167,0.012249932,The Beach Boys
3122,2.698855192,0.104018254,The Beach Boys
3123,-1.609693152,2.683134779,The Beach Boys
3124,1.715778288,-0.357993997,Johnny Cash
3125,-1.752316647,-1.060545163,The Beach Boys
3126,-2.093641897,-0.735838203,The Beach Boys
3127,1.04839557,-0.676962777,Frank Sinatra
3128,0.774662885,0.610881473,The Beach Boys
3129,0.0382918,0.288115421,The Beach Boys
3130,-1.887826688,0.322849457,The Rolling Stones
3131,2.824382604,0.4678104,Frank Sinatra
3132,0.668939585,1.311946579,The Beach Boys
3133,-2.28186222,0.35330845,The Rolling Stones
3134,-1.02853748,0.544980857,The Rolling Stones
3135,1.315263942,-0.827037719,Johnny Cash
3136,-1.113507356,0.972383529,The Rolling Stones
